SN,Title,Company,Experience,Salary,Description
45,Recruiting Analytics Analyst,Accenture,Not Specified,Not Specified,job description is not available for this job
46,Data Scientist,Latent View Analytics Private Limited,3-12 years,Not Specified,"Job Title : Data ScientistExperience : 3-12 YrsLocation :ChennaiJob Description:*Experience in writing optimized SQL queries, Python, and Basic Statistical Concepts  *Independently perform in-depth analysis and draw valuable insights using various analytics tools  *Analyzing and Modifying existing SQL scripts of Master Tables  *Also having working experience in Data Modelling would be added advantage*Previous working experience with BI tools like Power BI/ Tableau/ QlikView/ MicroStrategy is a must.  *Exposure to Alteryx, Machine Learning and PM tools like JIRA would be an added advantage  *Work with Business Stakeholders to understand their requirements and ensure high quality, on-time delivery  *Should be able to groom and mentor the Analysts in the team Roles and Responsibility:Lead a team to analyze data collected in a business environment using established as well as emerging data analytics and modelling techniques.Perform/study exploratory data analysis, develop/ test hypotheses to identify opportunities and strategize to enable data driven insights, and plan business recommendations using statistical methods.  Build and deploy scalable predictive models like classification, regression, time series for solving business problems.  Communication and story-telling abilities to collaborate with internal and client stakeholders.  Closely interact with Business stakeholders from different functions to identify opportunities on New Dossier Development, owning up new recurring reports, and automation of existing reports, and occasionally support the Data Science team.  Preparing documentations and specifications Hands-on experience in at least one of the analytical tools for Data Science like R, Python  Good knowledge of SQL to write and execute complex queries for data extraction and data processing.  Experience in building Statistical, Machine Learning models for solving business problems is preferred.  Having experience working in cloud platforms like Hortonworks/AWS/Azure is an added advantage."
47,Quantitative Analytics Associate,Wells Fargo,Not Specified,Not Specified,"Job Description :About Wells FargoWells Fargo & Company (NYSE: WFC) is a leading global financial services company headquartered in San Francisco (United States). Wells Fargo has offices in over 30 countries and territories. Our business outside of the U.S. mostly focuses on providing banking services for large corporate, government and financial institution clients. We have worldwide expertise and services to help our customers improve earnings, manage risk, and develop opportunities in the global marketplace. Our global reach offers many opportunities for you to develop a career with Wells Fargo. Join our diverse and inclusive team where you will feel valued and inspired to contribute your unique skills and experience. We are looking for talented people who will put our customers at the center of everything we do. Help us build a better Wells Fargo. It all begins with outstanding talent. It all begins with you.About I & P enables global talent capabilities for Wells Fargo Bank NA., by supporting business lines and staff functions across Technology, Operations, Risk, Audit, Process Excellence, Automation and Product, Analytics, Modeling and Quants. We are operating in Hyderabad, Bengaluru and Chennai locations.Department OverviewCorporate & Investment Banking (CIB) delivers a comprehensive suite of banking, capital markets and advisory solutions, including a full complement of sales, trading and research capabilities, to corporate, government and institutional clients. We focus on our clients overall financial needs, with consideration and respect for their total relationship with Wells Fargo.About the RoleThe roles involves working with an industry leading Corporate and Investment Bank in the CIB Markets support team which is part of the Front Office. Specifically, this team doesModel Development and Maintenance (MDM)work supporting the Quantitative strategy team. The MDM team is an extension of the US Front Office team. The team works in various asset classes like Interest Rate, Credit, Equity, Commodity, FX and XVA on models that are used for pricing, risk management and stress testing. Work activities include but will not be limited to the data and code preparation, data analysis, model testing and documentation of assigned models.Functional Responsibilities Duties include, but are not limited to:Participating in the creation, execution and development of Front Office test plansParticipation in the creation, execution and development of model monitoring plansChecking the consistency and accuracy of quantitative modelsPerforming an extensive set of tests to ensure that Front Office models are robust, consistent and well-behaved under current and distressed market conditions. These activities are formally part of the model development process, and should not be confused with testing that is performed as part of the independent model validation processWriting code (Python, VBA, C++ etc.) and refactoring code after receiving approval to do soCompiling and presenting resultsParticipating in the production of formal summary and analysis documentation and reportingActively participating and contributing in team discussions on project specific areas/assignmentsMaintaining proper documentation of all processes and keeping the code up to dateAnswering ad hoc questions from various stakeholders including US Front Office Quants, populating templates or creating new reports/extracts as requested by stakeholdersEssential qualifications/ Market skill set A Master's or PhD in a quantitative field such as math, statistics, engineering, physics, economics, computer sciences, etc.Computer programing skills (Python, VBA, C++ or other programming languages)Writing documents using Microsoft Office tools, LaTeX or other word processing programsAbility to learn quickly and work collaboratively within a team in a dynamic and fast paced environment with multiple responsibilities but still following strict deadlinesPreferred Skills & AbilitiesStrong mathematical, statistical, analytical and computational skillsGood knowledge of financial mathematics and financial modelsGood verbal, written, presentation and interpersonal communication skillsStrong programing skills and use of software packages such as Python, VBA, C++, R and SQLEagerness to contribute collaboratively on projects and discussionsWe Value DiversityAt Wells Fargo, we believe in diversity, equity and inclusion in the workplace accordingly, we welcome applications for employment from all qualified candidates, regardless of race, color, gender, national origin, religion, age, sexual orientation, gender identity, gender expression, genetic information, individuals with disabilities, pregnancy, marital status, status as a protected veteran or any other status protected by applicable law.Employees support our focus on building strong customer relationships balanced with a strong risk mitigating and compliance-driven culture which firmly establishes those disciplines as critical to the success of our customers and company. They are accountable for execution of all applicable risk programs (Credit, Market, Financial Crimes, Operational, Regulatory Compliance), which includes effectively following and adhering to applicable Wells Fargo policies and procedures, appropriately fulfilling risk and compliance obligations, timely and effective escalation and remediation of issues, and making sound risk decisions. There is emphasis on proactive monitoring, governance, risk identification and escalation, as well as making sound risk decisions commensurate with the business unit's risk appetite and all risk and compliance program requirements.Candidates applying to job openings posted in US:All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Candidates applying to job openings posted in Canada: Applications for employment are encouraged from all qualified candidates, including women, persons with disabilities, aboriginal peoples and visible minorities. Accommodation for applicants with disabilities is available upon request in connection with the recruitment process."
48,Analytics Engineer Web,TATA Consultancy Services Ltd.,5-9 years,Not Specified,job description is not available for this job
49,CSBB - Ops Analytics Consultant,Wells Fargo,2-5 years,Not Specified,"Job Description :About Wells Fargo Wells Fargo & Company (NYSE: WFC) is a leading global financial services company headquartered in San Francisco (United States). Wells Fargo has offices in over 20 countries and territories. Our business outside of the U.S. mostly focuses on providing banking services for large corporate, government and financial institution clients. We have worldwide expertise and services to help our customers improve earnings, manage risk, and develop opportunities in the global marketplace. Our global reach offers many opportunities for you to develop a career with Wells Fargo. Join our diverse and inclusive team where you will feel valued and inspired to contribute your unique skills and experience. We are looking for talented people who will put our customers at the center of everything we do. Help us build a better Wells Fargo. It all begins with outstanding talent. It all begins with you.About Wells Fargo in India & PhilippinesWells Fargo in India & Philippines enables global talent capabilities for Wells Fargo Bank NA., by supporting business lines and staff functions across Technology, Operations, Risk, Audit, Process Excellence, Automation and Product, Analytics and Modeling. We are operating in Hyderabad, Bengaluru, Chennai & Manila locations. Department Overview Consumer and Small Business Banking (CSBB) provides financial services to 21 million retail bank households and three million small business customers through approximately 4,500 retail branches, 17 customer service centers, and approximately 13,000 ATMs in 36 states and the District of Columbia. We serve and help individuals and families in many aspects of their lives, helping them buy homes, open first bank and savings accounts, buy cars to get to and from work or school, and start or grow small businesses. CSBB is focused on innovating and transforming with the customer at the center, better enabling customers to engage with us how, when, and wherever they choose. As an industry leader in many consumer and small business areas - including retail deposits, debit card transaction and purchase volume, and small business lending - our primary goal is delivering for our customers.Team Overview - Operations Analytic and ReportingOperations Analytic and Reporting team support centralized data repository and reporting for CSBB Operations, used mainly by Operations and Operations Finance for tracking, storing and reporting unit cost productivity, performance of internal efficiency, effectiveness, quality, cost and risk metrics for the purpose of optimizing staffing resource allocation and risk management. Core BI Development Press/Metric Measure Management Development of Reporting, Dashboards, and other output in support of CSBB-OperationsJob Description:This position will be within Consumer and Small Business Banking Operations (CSBB-Operations). You will be part of the Analytics, Decision and Support (ADS) team which is primarily responsible for providing data, information, and analytics for our partners within CSBB-Operations. This is accomplished by sourcing data across multiple systems, developing data repositories, and providing on-going reports and dashboards.Expectations:Responsible for creating, updating, deploying, and maintaining data and reporting solutions used for analytics.Apply SQL knowledge and skills to develop queries, produce scripts/ procedures across multiple reporting environments.Provide on-going production support of reporting environments including break/fix analysis and resolution.Collaborate with business partners and other developers to understand business requirements and develop designs of new data/reporting solutions.Test and QA solutions prior to deployment.Develop and maintain documentation per data management and information security policies.Required Qualifications2-5 years of experience in one or a combination of the following: data management, data governance, data quality or data analysisExperience in analytics, or equivalent demonstrated by or through one or a combination of the following: work experience, training, military experience, or education.Minimum of 2 years working with SQLStrong communication skills both written and oral.Experience working with data visualization and reporting tools such as Tableau. Power BI, and or MicroStrategy. Experience with SAS analytic toolDemonstrated skills in getting up to speed and staying on top of business acumenAbility to translate business requirements into a technical design.Demonstrated understanding of software development methodologies, and principles.Other Qualifications/ expectations:Experience delivering projects independently.Experience working with Banking Operations or Financial ServicesAbility to manage multiple tasks, and projectsDevelop quick grasp of one or more reporting solutionsWe Value DiversityAt Wells Fargo, we believe in diversity, equity and inclusion in the workplace accordingly, we welcome applications for employment from all qualified candidates, regardless of race, color, gender, national origin, religion, age, sexual orientation, gender identity, gender expression, genetic information, individuals with disabilities, pregnancy, marital status, status as a protected veteran or any other status protected by applicable law.Employees support our focus on building strong customer relationships balanced with a strong risk mitigating and compliance-driven culture which firmly establishes those disciplines as critical to the success of our customers and company. They are accountable for execution of all applicable risk programs (Credit, Market, Financial Crimes, Operational, Regulatory Compliance), which includes effectively following and adhering to applicable Wells Fargo policies and procedures, appropriately fulfilling risk and compliance obligations, timely and effective escalation and remediation of issues, and making sound risk decisions. There is emphasis on proactive monitoring, governance, risk identification and escalation, as well as making sound risk decisions commensurate with the business unit's risk appetite and all risk and compliance program requirements.Candidates applying to job openings posted in US:All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Candidates applying to job openings posted in Canada: Applications for employment are encouraged from all qualified candidates, including women, persons with disabilities, aboriginal peoples and visible minorities. Accommodation for applicants with disabilities is available upon request in connection with the recruitment process."
50,Senior Lead Analytics Consultant,Wells Fargo,12-14 years,Not Specified,"Job Description :In this role:Must have a good understanding of data models, ER diagrams and data structures to perform data conformance of Salesforce and/or Microsoft Dynamics cloud platforms.. Evaluate the data models of different source systems to the standardize data, ability to design a functional common target model to fit the data, and negotiate with SMEs stakeholders to implement consistent processes.. Establishes and follows common terms, business rules, measure definitions, metadata and standardization of master data throughout the CRM systems.. Support the CRMs systems governance and overall data quality management goals. Support with data validation, quality issues, and integrity, perform the analysis, insights and works to resolve impacting issues related to data elements in consistent way.. Create mappings between fields in the different sources/systems for tracking lineage. Lead technical discussion with SMEs about the data issues and agree to a long-term remediation strategy. Responsible for defining, prioritizing, and overseeing delivery of the process and data standardization capabilities required by the business functions.. Responsible for maintenance, administration and support of data elements. Ensures metadata, reference documentation, data files and data flows are accurate and up to date. Support the functional design and implementation, create solutions to meet business objectives and resolve system / process issuesBasic qualifications:. Minimum of 12-14 years of experience in IT of business and data analysis, having 10+ years of experience in Data Management.. Minimum of 6-8 years experience in building Tableau dashboard and reporting.. Ability to write complex SQL queries for analysis and data mapping.. 6-8 yrs in Data Management, Data Modeling and Data Architecture. Experience in writing Requirement as Stories, EPIC and maintaining requirement backlog2. Minimum of 2-5 years experience in Python Libraries, regression models, clustering. Experience in CRM systems, Customer 360 and Customer InsightsOther Desired Qualifications:. Experience in data quality and metadata management tools like Informatica, Collibra etc.. Excellent data interpretation and presentation skills. Self-motivated and Good leadership skillsWe Value DiversityAt Wells Fargo, we believe in diversity, equity and inclusion in the workplace accordingly, we welcome applications for employment from all qualified candidates, regardless of race, color, gender, national origin, religion, age, sexual orientation, gender identity, gender expression, genetic information, individuals with disabilities, pregnancy, marital status, status as a protected veteran or any other status protected by applicable law.Employees support our focus on building strong customer relationships balanced with a strong risk mitigating and compliance-driven culture which firmly establishes those disciplines as critical to the success of our customers and company. They are accountable for execution of all applicable risk programs (Credit, Market, Financial Crimes, Operational, Regulatory Compliance), which includes effectively following and adhering to applicable Wells Fargo policies and procedures, appropriately fulfilling risk and compliance obligations, timely and effective escalation and remediation of issues, and making sound risk decisions. There is emphasis on proactive monitoring, governance, risk identification and escalation, as well as making sound risk decisions commensurate with the business unit's risk appetite and all risk and compliance program requirements.Candidates applying to job openings posted in US:All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Candidates applying to job openings posted in Canada: Applications for employment are encouraged from all qualified candidates, including women, persons with disabilities, aboriginal peoples and visible minorities. Accommodation for applicants with disabilities is available upon request in connection with the recruitment process."
51,Data Analytics- Senior Associate,PwC,Not Specified,Not Specified,"Line of ServiceInternal Firm ServicesIndustry/SectorNot ApplicableSpecialismIFS - OperationsManagement LevelSenior AssociateJob Description & SummaryA career in our Analytics Technology practice, within Data and Analytics Technology services, will provide you with the opportunity to help organisations uncover enterprise insights and drive business results using smarter data analytics. We focus on a collection of organisational technology capabilities, including business intelligence, data management, and data assurance that help our clients drive innovation, growth, and change within their organisations in order to keep up with the changing nature of customers and technology. You'll make impactful decisions by mixing mind and machine to leverage data, understand and navigate risk, and help our clients gain a competitive edge.Our team helps clients navigate various analytics applications to get the most value out of their technology investment and foster confidence in their business intelligence. As part of our team, you'll help our clients implement enterprise content and data management applications that improve operational effectiveness and provide impactful data analytics and insights.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Use feedback and reflection to develop self awareness, personal strengths and address development areas.Delegate to others to provide stretch opportunities, coaching them to deliver results.Demonstrate critical thinking and the ability to bring order to unstructured problems.Use a broad range of tools and techniques to extract insights from current industry or sector trends.Review your work and that of others for quality, accuracy and relevance.Know how and when to use tools available for a given situation and can explain the reasons for this choice.Seek and embrace opportunities which give exposure to different situations, environments and perspectives.Use straightforward communication, in a structured way, when influencing and connecting with others.Able to read situations and modify behavior to build quality relationships.Uphold the firm's code of ethics and business conduct.Education (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Desired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
52,"Business Analyst , RCO Analytics",Amazon,3-6 years,Not Specified,"Job Description :Job summary Overview: Amazon.com strives to be Earth's most customer-centric company where people can find and discover virtually anything they want to buy online. By giving customers more of what they want - low prices, vast selection, and convenience - Amazon.com continues to grow and evolve as a world-class e-commerce platform. Amazon runs one of the most dynamic online platforms, encompassing dozens of global products with compliance requirements, including, Amazon Marketplace with over 2 million sellers worldwide selling hundreds of millions of items in eleven countries, Amazon Pay and MTurk. The Registration & Compliance Operations (RCO) organization is responsible for making Amazon the safest and most trusted place on Earth by protecting the innocent and deterring the ill-intentioned. Protecting the interests of the end users is our top priority, balancing being compliant and giving a great customer experience. Our team achieves this objective through a combination of automated and manual investigations of the seller transactions on our marketplace.  We are looking for a highly analytical and result-oriented Business Analyst who can analyze business decisions, troubleshoot issues, and communicate the findings effectively across different teams while raising the technical bar of the globally distributed analytics team, providing data wrangling expertise, deep understanding of data fundamentals, working with and synthesizing very large datasets. We utilize multiple externally and internally (AWS and other) developed cutting-edge data platforms, including real-time and close to real-time platforms, to help create signal out of the mountains of data. Our ideal analyst is one who enjoys discovering and solving complicated problems, can quickly learn complex systems, likes to work with numbers, and takes pride in organizing and communicating his work. You should have the technical experience and knowledge to work comfortably using SQL, Quicksight/Tableau/PowerBI and scripting languages (Python/JavaScript).  Responsibilities include:Build and curation of relevant datasets, including potentially normalised schemas using SQL and DDL, which are understandable by colleagues and data customers.Automation of manual data processes, including data quality and validationReporting using widely available reporting tools, for instance Quicksight or TableauAbility to translate ambiguous work-streams in to tangible requirements, and success metrics, including ability to build metrics and metrics decks.Ability to earn trust among widely differing stakeholders of different roles, responsibilities, geographical location, and, culture.Key job responsibilitiesBuild and curation of relevant datasets, including potentially normalised schemas using SQL and DDL, which are understandable by colleagues and data customers.Automation of manual data processes, including data quality and validationAbility to run basic descriptive and predictive statistics models on complex data sets.Good knowledge of python and basic ML model (decision trees, random forests, clustering etc.) is compulsory. Ability to have end to end ownership and drive projectsReporting using widely available reporting tools, for instance Quicksight or TableauAbility to translate ambiguous work-streams in to tangible requirements, and success metrics, including ability to build metrics and metrics decks.Ability to earn trust among widely differing stakeholders of different roles, responsibilities, geographical location, and, culture.Basic Qualifications :3+ years relevant experience in financial/business analysisExperience defining requirements and using data and metrics to draw business insightsExperience making business recommendations and influencing stakeholdersExperience with SQLExperience in ExcelBachelor's degree in Computer Science, Mathematics, Statistics, or similar analytical field.Significant provable professional experience expertise with SQL, DMBS (redshift, postgresql, oracle, Mysql)Good professional experience with enterprise reporting platforms, e.g. Quicksight/TableauDemonstrable experience curating datasets for usersDeep understanding of data warehousing conceptsWide professional experience analytics/engineering role.Ability to work independently whilst aligned with team work-streamsOutstanding writing and reading comprehension skills.Preferred Qualifications :Deep professional experience expertise with SQL, DMBS (redshift, postgresql, oracle, mssql)Deep professional experience with enterprise reporting platforms, e.g. Quicksight/TableauExperience working in a matrix-environment with global colleagues, particularly India and USADemonstrable work experience with automating processes using a scripting language (Javascript, Python), with proven business impact"
53,Analyst - Analytics Stress Test,Standard Chartered,Not Specified,Not Specified,"About Standard CharteredWe are a leading international bank focused on helping people and companies prosper across Asia, Africa and the Middle East.To us, good performance is about much more than turning a profit. It's about showing how you embody our valued behaviours - do the right thing, better together and never settle - as well as our brand promise, Here for good.We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base.The Role ResponsibilitiesPurposeThe role holder will be a part of the HUB team in Bangalore supporting stress test execution. HUB is the centre of excellence (CoE) specialising in execution, change management and operational control for the central solutions models, responsible for delivering stress test results and management reports in the Standard Chartered Bank. The HUB team works with stakeholders from the Group, regions, and countries within the risk management and finance functions across Asia, Europe and Middle East on internal and regulatory stress tests. Driving stress test production processes through scenario generation and execution of central solution models balance sheet forecasting including forecast of volumes and margins, loan impairment charge and risk weighted asset forecasting from retail and wholesale credit risk, market and counterparty risk, forecasting capital and liquidity positions. Working alongside workstream leads to develop and prepare quantitative financial projections.Automation and maintenance of data templates used for regulatory submission, ensuring data quality by conducting data validation and consistency checks against various sources.Review and challenge the stress testing output to ensure consistency and completeness in line with regulatory expectations Deliver clear and concise reporting on stress testing results for presentation to the senior stake holders. StrategyDevelop a keen awareness and understanding of the Group&rsquos business strategy and model to support Stress Testing activities Maintain awareness and understanding of the wider business, economic and market environment in which the Group operates and Identify and escalate operational risk issues and areas of non-compliance with internal or external regulations to ensure that the appropriate control framework is in place. Regulatory & Business Conduct Display exemplary conduct and live by the Group&rsquos Values and Code of Conduct Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct Effectively and collaboratively identify, escalate, mitigate risk, conduct and compliance matters Display exemplary conduct and live by the Group&rsquos Values and Code of Conduct. Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct.Lead the [country / business unit / function/[team] to achieve the outcomes set out in the Bank&rsquos Conduct Principles: [Fair Outcomes for Clients Effective Financial Markets Financial Crime ComplianceThe Right Environment.] .Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters.Our Ideal candidateGenuinely interested and curious in matters related to finance, banking and wider economy.Demonstrated ability for problem solving, working independently and attention to detail Ability to understand impacts of adverse economic and market scenarios Strong written and verbal communication skills including the ability to effectively communicate and collaborate with various cross functional teams at different levels. Confidence in communication with senior stakeholders on Stress Test matters Dedicated to information integrity and to producing high quality and insightful output Ability to manage multiple tasks successfully and efficiently in a fast paced, regulatory driven environment. Qualification:Post graduate degree in economicsForecasting and modelling skillsFamiliarity with programming languages Full or partial qualifications like CFA or FRM will be considered favourablyApply now to join the Bank for those with big career ambitions.To view information on our benefits including our flexible working please visit our . We welcome conversations on flexible working."
54,Senior Analyst - Predictive Analytics,Standard Chartered,2-5 years,Not Specified,"About Standard CharteredWe are a leading international bank focused on helping people and companies prosper across Asia, Africa and the Middle East.To us, good performance is about much more than turning a profit. It's about showing how you embody our valued behaviours - do the right thing, better together and never settle - as well as our brand promise, Here for good.We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base.The Role ResponsibilitiesTo build, implement scalable, standardized cost effective Decision system platform using SM/ Power Curve Originations - PCO to support credit decision automation and real-time application decision.Ensure high quality on strategy deliverables are met within agreed timelinesSupport credit automation and implement strategies in-line with approved Country/Group lending policyProcessesFollow standard documentation required for development or enhancement of decision systems.Defining scope, objectives and use-case and business requirements relating to data quality and enrichment. Assist in creating and maintaining data related project schedules by tracking all phases of the project product/service lifecycle, providing timely reporting of issues that impact project progress, coordinating actions, and resolving issuesRisk ManagementIdentify and share industry best practices and work with the businesses for their feasibility and implementationAct quickly and decisively when any risk and control weakness becomes apparent and ensure they are addressed within an acceptable timeframe and/or escalated through process owners or risk committeeGovernanceProvide oversight across countries, business units, and support team to ensure compliance with the highest standards of regulatory and business conduct and compliance practices as defined by internal and external requirements. This includes compliance with local banking laws, other applicable laws (e.g. laws governing securities activities, company law) and anti-money laundering regulations and guidelines]Embed the Group&rsquos values and code of conduct in Retail Risk Operations to ensure that adherence with the highest standards of ethics, and compliance with relevant policies, processes and regulations among employees form part of the culture]Regulatory & Business ConductDisplay exemplary conduct and live by the Group&rsquos Values and Code of ConductTake personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, and applicable laws, regulations, guidelines and the Group Code of Conduct.Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters.Key StakeholdersInternal stakeholders.Group / Country Retail Credit PolicyInternal IT partners supporting.Other Business areas such as Product and OperationsExternal stakeholdersSuppliers, vendors and consultantsExperian Decision Analytics (Vendor for Credit Decision System) Our Ideal CandidateBusiness Strategy and Model: Good working knowledge of Standard Chartered&rsquos Retail lending business and that of peers in the industry.Work closely with various technology/project teams to understand the business meaning of data, and provide analysis and requirements to ensure the data design is fully understood and the development initiatives are in-line with the intended design and standards for Decision System platform.Suggest automation in the areas of Credit and process that will enable in aligning to overall business and organizational strategies.Non-technical Skills: Strong written / oral communication and influencing skills. Ability to create effective work relationships within and across functions & borders.Strong interpersonal skills with the ability to influence and drive consensusRisk Management and Control: Ability to identify, assess, monitor control, and mitigate risks in projects implementation.Able to clearly call out and articulate areas of risk and concerns to senior management and support Governance, Oversight and Controls: In-depth knowledge in writing policy/procedure documentsTechnical Knowledge: Knowledge and hands on experience on SASExperience in implementing global projects specifically on Credit automation.Sound technical knowledge in credit strategy implementation via decision system on PCO and NBSM G3 platform.Strong ability to mediate and remediate complex cross functional issues and agree on technical solutions.Experience with Experian Rule Engine Software tools: SM/ Strategy Design Studio or/and Power Curve.Strong SQL programming capability/proficiency.Knowledge of mainframe platforms like FDR or Vision Plus, Falcon, Triad, Eagle is added advantage.Knowledge of VBA and Unix is desired.Support the SDLC process (Software Development Life Cycle) of existing systems which includes design, installation, training, support and validation.Act as liaison with external suppliers to troubleshoot system outages and other incidents to ensure performance and stability.Create and maintain documentation related to data, systems, and applications.- Monitor strategies and identify performance issues proactively.Work closely with Senior Leadership and external vendors on projects, incident reporting, and software installations.Demonstrated project management experience with extreme attention to detail, report accuracy, data integrity, and team focus.Others Requirements :Bachelor's/Master's Degree in Engineering/Science2+ years- experience working in strategy implementation and validation role.Ability to deliver results with minimal supervision.Ability to prioritize and complete a variety of simultaneous tasks.Strong interpersonal and communication skills, including the ability to work effectively with a wide range of end users.Ability to communicate technical information effectively, both written and verbal.Ability to work under pressure, meet deadlines, and manage project details while balancing multiple priorities.Knowledge and hands on experience on SASApply now to join the Bank for those with big career ambitions.To view information on our benefits including our flexible working please visit our . We welcome conversations on flexible working."
55,"Data Scientist, Audit Analytics",Standard Chartered,5-8 years,Not Specified,"About Standard CharteredWe are a leading international bank focused on helping people and companies prosper across Asia, Africa and the Middle East.To us, good performance is about much more than turning a profit. It's about showing how you embody our valued behaviours - do the right thing, better together and never settle - as well as our brand promise, Here for good.We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base.The Role ResponsibilitiesStandard Chartered is committed to diversity and inclusion. We believe that a work environment which embraces diversity will enable us to get the best out of the broadest spectrum of people to sustain strong business performance and competitive advantage. By building an inclusive culture, each employee can develop a sense of belonging, and have the opportunity to maximise their personal potential.This world class leading Bank is seeking for Data Scientist for Group Internal Audit&rsquos Audit Analytics function. The function has used analytics and digital to improve the quality of audits and also achieved efficiencies. The qualified individual will assist in the execution of analytics strategy and help drive innovation in the function. The function objective is to enhance the department&rsquos data analytics capability, innovate and optimise the use of data throughout the audit cycle including the development of effective continuous monitoring strategies. This individual will be responsible for the following: Drive innovation, identify risks and gain insights across the bank&rsquos audit risk areas using data science / advanced analytics techniquesWell versed with exploratory data analysis, features creation such as univariate analysis, outlier treatment etc. and modelling.Work closely with key stakeholders to understand data flow, data points, and advise on how they can be leverage in the design of data analytical solution.Contribute to the design and implementation (includes data sourcing, data preparation, data transformation, and modelling). Deliver predictive outputs and insights in an automated and self-service manner.Provide insights and guidance on the interpretation of models/analytics outputs so that appropriate actions can be taken by the audit teamsEmbrace the agile philosophy and continuously seek feedback for continuous improvementDisplay exemplary conduct and live by the Group&rsquos Values and Code of Conduct. Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct.Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters. Qualifications & SkillsA minimum of 5 years of relevant experience in data science and analytics. Advanced analytics role with internal audit, a risk function, a control function and/or previous experience in analysing business processes in a financial services environment would be a significant advantageDemonstrated record of successful data science / advanced analytics projects and outcomes Hands on experience in implementing data science, machine learning using coding languages, such as SAS, SQL, Python, and/or RWorking knowledge in advanced statistical models and building ML models such as Regression, Time-Series Modelling, Decision Trees & Random Forests, Clustering, Neural Networks, etcOutstanding project management and analytical skills with an ability to multi-task and manage competing priorities with a track record in creative and successful problem-solving Highly entrepreneurial with a high level of energy, dedication and an unrelenting drive to deliver value, with a track record in creative and successful problem-solving Outstanding communication skills, both oral and written Ability to participate within a multi-disciplinary team and be a strong team player A Bachelor Degree in either Computer Science, Data Science and Artificial Intelligence is preferredApply now to join the Bank for those with big career ambitions.To view information on our benefits including our flexible working please visit our . We welcome conversations on flexible working."
