SN,Title,Company,Experience,Salary,Description
105,accountant,Iura Info Tech Private Limited,1-5 years,Not Specified,"Responsibilities:-Finalization of Corporate Accounts & Branch Accounts.-Consolidation of Accounts of Branches, Subsidiary companies into parent companies.- Regularization of Accounting system and process. Introduction to Accounting Manual and SOP for smooth Function of Organization.- Preparation of Profit and loss account (Monthly, Quarterly, Six monthly and annually):- Controlling, monitoring of Budget and MIS and update to the appropriate higher authorities.- Preparation of the periodically (monthly) Cost Sheet for each manufacturing unit and selling units (Branches)."
106,Investment accounting operator,Deutsche Bank,Not Specified,Not Specified,"Position Overview[Details of the Role and how it fits into the team]Our Fund administration team is working with some of the top names in the fund industry. You'll be working in one of the teams responsible for managing the end to end processes related to securities and portfolio / fund valuation for client segments like Mutual Fund, Alternative Investment Fund, Portfolio Managers, etc. Our fund administration team uses one of the best platforms available in the fund accounting space which is robust enough and at the same time offers flexibility to parameterize the system as per local needs and regulations. Our team of experts will be there to coach and support your development to ensure you excel in this role. Enhance your career prospects through exposure to the diverse nature of funds like Money market, Equity, Arbitrage, Exchange traded, hybrid funds, etc handled and serviced by Fund administration division.What we'll offer youAs part of our flexible scheme, here are just some of the benefits that you'll enjoyBest in class leave policyGender neutral parental leaves100% reimbursement under child care assistance benefit (gender neutral)Flexible working arrangementsSponsorship for Industry relevant certifications and educationEmployee Assistance Program for you and your family membersComprehensive Hospitalization Insurance for you and your dependentsAccident and Term life InsuranceComplementary Health screening for 35 yrs. and aboveYour key responsibilities Computation and reconciliation of NAV, checking income accruals, NAV movement, etcReviewing Bank and Holding reconciliations and resolving breaks, if anyProcessing and verification of all trades for the day processed in the systemValuation / pricing of securitiesCoordination with client for trades.Coordinate with Registrars for Unit Capital files and checking and processing the same in the systemMonitoring the email instructions for trades and other instructions including Custody instructions.Computation of Income equalisation and distributable surplusComputation and Dissemination NAV to the Press, Registrar, etc.Trial Balance ScrutinyAudit co-ordination and finalization of accountsYour skills and experienceProvide a maximum of 5 bullet points detailing relevant, essential qualifications/skills/experience/qualities3-4 years of experience.Knowledge of Mutual Fund Accounting and operationsUnderstanding of capital / Financial / derivative marketUnderstanding of various valuation tools and methodologyGood communication and presentation skillHow we'll support youTraining and development to help you excel in your careerFlexible working to assist you balance your personal prioritiesCoaching and support from experts in your teamA culture of continuous learning to aid progressionAbout us and our teamsPlease visit our company website for further information: Our values define the working environment we strive to create - diverse, supportive and welcoming of different views. We embrace a culture reflecting a variety of perspectives, insights and backgrounds to drive innovation. We build talented and diverse teams to drive business results and encourage our people to develop to their full potential. Talk to us about flexible work arrangements and other initiatives we offer.We promote good working relationships and encourage high standards of conduct and work performance. We welcome applications from talented people from all cultures, countries, races, genders, sexual orientations, disabilities, beliefs and generations and are committed to providing a working environment free from harassment, discrimination and retaliation.Click to find out more about diversity and inclusion at Deutsche Bank."
107,Manager - Investment Accounting,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.Inviting applications for the role of Manager, Investment AccountingIn this role, you&rsquore responsible to Implement appropriate regulatory and GAAP accounting treatment for investments and investment related accounts. Accounts, analyzes, reports, and presents assets held for investment which may include foreign investments, mortgage loans, limited partnerships, cash equivalents, investment income, securities lending, reverse repos, repos, and other investment related information.ResponsibilitiesMaintain adherence to corporate, accounting and Generally Accepted Accounting Principles (GAAP) in the timely and accurate processing of Investments, Cash Management, Subsidiary and Property Management financialsPerforms accounting functions, and maintains and prepares month-end, quarter-end and annual reports (GAAP & STAT) for assigned asset and investment accounting areas.Refines accounting/financial reporting procedures and guidelines to ensure accurate consolidation of existing and emerging domestic and international accounts.Responsible for maintaining and reviewing reconciliations and investment accounting information flows with all entitiesLeading daily cash position, ensuring funds are available as needed or available for investingDaily journal entries for Investment purchase, sale and cash managementMonthly accruals for interest, market value and premium/discount amortizationReconcile subsidiary investment ledgers, bank accounts and investment general ledgersQualificationsMinimum qualificationsChartered Accountant (CA)Bachelor&rsquos Degree in Accounting/Finance or equivalent related work experienceMBA Finance or CPAPreferred QualificationsRelevant Experience in Investment AccountingGenpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
108,Sr. Finance Analyst,Honeywell,10-12 years,Not Specified,"Innovate to solve the world's most important challengesKey Responsibilities:Service Delivery:-Perform Core Process Analysis by evaluating Business use case & define functional use case-Identify Data Model owner & Targeted audience -Prepare a detailed requirement documentation - key Definition, KPIs, views, Dimensions, Source Systems-Formulate a Roadmap with clear ownership for each milestone-Accountable for End-to End Project Delivery-To be able to work in a SCRUM mythology, Lead and manage Daily/Weekly/Monthly calls with IT, Technical SMEs, SBG SMEs and lead SLM reviews ensure proper documentation are in place.-Co-ordinate Data Validation with SBG SMEs and ensure data sign off-Assist Technical SMEs to build documentation-Own the financial model Design - Define views per Tab, Metrics & Dimensions, Frequency-SBG Alignment & Enterprise acceptance-Co-ordinate the Go-Live communication & measuring adoption-Assist SBG Focal to decommission Targeted reports-Ownership on transferring the Dashboards & Data Models to Operate & MaintainFinance Acumen:-Strong understanding of Finance and Accounting concepts, Management reporting and Analytical mindset-Able to convert the concept to reality leveraging the technology to drive transformational changes in the finance function.-Strong understanding of Planning and Forecasting model and framework-Develop financial models and analyze them to support strategic initiatives with critical design thinkingBusiness Partnering:-Collaborate with Senior Leadership Team, SBG/Technical/Finance SMEs and business for a successful execution of the strategy -Strong Leadership communication and being able to manage critical discussion with senior leadership team-Partner with business counterparts and demonstrate insight in financial analysis techniques, tools, and concepts, to provide practical counsel to in driving business resultsProcess Efficiency:-Ensure increased efficiency, working proactively to improve systems and processes-Identifying opportunities for process improvements which include driving efficiencies in the work area to speed up and improve the quality of output, by way of sharing best practices-Provide reliable and accurate financial reporting that exceeds existing standards and facilitates decision makingMUST HAVEQualified Chartered Accountant, Cost Accountant or MBA Finance10-12 years experience in FP&A/commercial/Supply Chain Finance/Internal AuditAt least 3 years People management experience Good knowledge of ERP systemsPresentation skills and Stakeholder management skillsWE VALUETechnical Skills (SQL, Alteryx, Tableau etc)Ability to influence and motivate teams and develop talent. Knowledge of Honeywell Accounting Policies, US GAAPConveys specific, observable, and/or measurable expectations for each assignment, and verifies understanding and agreement on deliverables and timeframes. Consistently makes timely decisions even in the face of complexity, balancing systematic analysis with decisiveness"
109,Spanish Accounting,Quess IT Staffing (Formerly known as Magna Infotech),1-5 years,Not Specified,"Experience with ES language and relevant experience of P2P. Spanish B1/B2 Level is a must (Can Speak, Write and Read Fluently)Senior Finance Services Advisor provides advice and carries out accurate and timely processing of all financial transactions and maintenance and monitoring of controls, within a shared services environment. The Senior Finance Services Advisor has a good understanding of standardised concepts and procedures within the finance service function and delivers transactional processing tasks and activities related to maintaining financial statements/records, processing payments and ensuring accuracy and the maintenance of financial databases where necessary."
110,Fund Accounting Analyst 2,Citi,Not Specified,Not Specified,"Investor Reporting (Team Lead) - Job DescriptionYou will be part of the middle office operations team providing investor reports to client based out of EMEA. You will be responsible for ensuring the deliverables of assigned Investor Reports which would include accounting data, performance data (investment returns) and client provided data such as allocation and attribution reports. You will also work closely with the onshore counterparts to establish global operating models and processes.Key responsibilities include:. Ensuring preparation and delivery of Investor reports for EMEA clients.. Producing, reviewing and validating investor reports for the various institutional clients.. Creating customized reporting based on clients requirements maintain, produce and review investor reports.Participating in department projects and ensuring completion, as well as assist new clients on boarding and implementation processes.. Reviewing, updating and implementing new processes and procedures as required, to enhance operational controls. Interfacing with various data providers.EducationBachelor/Master degree in Accounting, Finance or related fieldPerformance Job ExperienceFamiliarity/Understanding of basic capital marketsFamiliarity/Understanding of reporting requirementsAny experience in reporting (investor reports) would be preferred.SkillsProficiency with EXCEL (macros, pivot tables, etc)Attention to detailProven Problem solving skillsEffective time management skillsExcellent interpersonal and communication skillsOutstanding organizational skillsInitiative in Self DevelopmentTeam playerWorks well under pressureFlexibility to work in all shiftsFamiliarity/Understanding of basic capital marketsFamiliarity/Understanding of reporting requirementsAny experience in reporting (investor reports) would be preferred.SkillsProficiency with EXCEL (macros, pivot tables, etc)Attention to detailProven Problem solving skillsEffective time management skillsExcellent interpersonal and communication skillsOutstanding organizational skillsInitiative in Self DevelopmentTeam playerWorks well under pressureFlexibility to work in all shifts-------------------------------------------------Job Family Group: Operations - Transaction Services-------------------------------------------------Job Family:Fund Accounting------------------------------------------------------Time Type:Full time------------------------------------------------------Citi is an equal opportunity and affirmative action employer.Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Citigroup Inc. and its subsidiaries (Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review .View the  poster. View the .View the .View the"
111,Credit Analysis (Finance & Accounting) - 2-3 yrs. of exp.,Spectral Consultants,2-3 years,Not Specified,Role & Responsibilities-• Populating data into a standardized excel template.• Understanding of financials and performing detailed financial analysis.• Should be able to suggest on nature of risk and its acceptance level after thorough analysis.• Automations should be able to bring efficiency and effectiveness in the process.Requirements-The candidate should have 2-3 years of hands-on experience in financial planning & analysis/credit analysis for gurgaon & Pune locations. Work Mode- Hybrid Mode.5 days working.Any Graduate/ Post Graduate.
112,SAP FI S/4HANA Accounting Application Developer,Accenture,8-10 years,Not Specified,job description is not available for this job
113,Application Developer,Accenture,8-10 years,Not Specified,job description is not available for this job
114,Airport & Airlines Jobs/Ground Staff/Cabin Crew/Air Ticketing/Air Hostess,Company Name Confidential,1-11 years,220000 - 880000 INR,"Job Description Send me similar jobs Job Description (Urgent opening for Any Under Grad/Graduated holders) Dear candidates, 1)Requirement available in Air Ticketing / Ground Staff/ Cabin Crew/ Air Hostes. 2)Qualification:-Any Under Grad/Graduated (Freshers) 3)Vacancies:-10 4)Job Location:- Rajasthan, Punjab ,Bihar,Jharkhand,Madhya Pradesh,Kolkata,Mumbai,Pune,Hyderabad,Bangalore, 5)Experience:-Freshers 6)Salary: - As per Industry 7)Duty: - 8 hoursRegards, HR Department"
115,Airport & Airlines Jobs/Ground Staff/Cabin Crew/Air Ticketing/Air Hostess,Company Name Confidential,0-5 years,220000 - 880000 INR,"Job Description Send me similar jobs Job Description (Urgent opening for Any Under Grad/Graduated holders) Dear candidates, 1)Requirement available in Air Ticketing / Ground Staff/ Cabin Crew/ Air Hostes. 2)Qualification:-Any Under Grad/Graduated (Freshers) 3)Vacancies:-10 4)Job Location:- Rajasthan, Punjab ,Bihar,Jharkhand,Madhya Pradesh,Kolkata,Mumbai,Pune,Hyderabad,Bangalore, 5)Experience:-Freshers 6)Salary: - As per Industry 7)Duty: - 8 hoursRegards, HR Department"
116,"Specialist, Fin Reporting & Accounting",DBS,10-13 years,Not Specified,"Job PurposeThis position is responsible for handling end to end Budgeting process in the organization. Regular review of Actuals costs v/s Budget & Forecast and drawing analysis of variances and reasons for the same. Have deep dive understanding of various costs incurred and should be able to correctly forecast expenses for future periods based on current trend. Would be the face of Finance and working with local PMOs and Regional Finance teams. Should be able to advice like a consultant, to businesses on various aspects of key costs. Work on deriving Rate card for each line of business and should have expertise in reviewing reason for Under and Over Recovery of costs. Should be able to deep dive and analyze the various costs, trending, and comparing with similar cost items across businesses. Should have expertise in preparing presentations and be able to articulate well in front of Business heads. Should have understanding of Hyperion tool and should have an expert knowledge on advance excel skills. Should be a good team player and willing to collaborate within the Finance team. Should be able to take lead for adhoc initiatives and take ownership end to end. Should have very good communication skills and experience of working in MNC organisations, interacting with teams outside India. Key AccountabilitiesMonthly Financial reviews with the LOBsMonthly analysis of actual costs against budget/forecast nos.Monthly computation/analysis of Over/Under Recovery, LOBwiseEnd to end responsibility in Budget/Forecast submissionCollaborate with LOBs/teams in DAH2 and SingaporeInitiatives for process improvements - automation, simplification, etc.Job Duties & responsibilitiesMonthly preparation of financial data for review with LOBs within the resp due date.Detailed analysis/trending of costs, comparison with budget/forecast, comparison between LOBs on a monthly basis, within resp due dates. Co-ordination, preparation and submission of Budget/Forecast within the timelines.Track and monitor the Over/Under Recovery of costs LOB wise on a monthly basis.Detailed analysis/comparison of LOB vendor costs monthly - vendor-wise, LOBwise.Help compute the billing rate and analyze better/worse off positionSupport in billing activitiesSupport in month end activities like LOB vendor accruals.Required Experience 10 years hands on experience in FPA, General Finance and accounting, Budgeting & Forecasting.Qualified - B Com+ (MBA-Finance / CA / CMA) Strong MS Powerpoint & advanced excel skillsExposure to planning/MIS tools like Hyperion, MS Access would be of advantage India"
117,Accounting Assistant II,Amazon,3-4 years,Not Specified,"Job Description :Job summaryJob DescriptionAt Amazon, we strive to be Earth's most customer-centric company where people can find and discover anything they want to buy online. We hire the world's brightest minds, offering them an environment in which they can relentlessly improve the experience for customers. Innovation and creativity are built into the DNA of the company and are encouraged at all levels of employment. Every day we solve complex technical and business problems with ingenuity and simplicity. We're making history and the good news is we've only just begun. Amazon is looking for a Fin Ops Analyst for the FCs in South & North India . This role will have heavy impact and close business partnering with Operations teams, and will require interactions with Senior Managers within Operations and Finance. The position will partner with stakeholders such as the Operations business team, FP&A team as well as third party vendors. You will leverage your educational and applied work experience to lead initiatives to streamline planning/reporting, as well as billing within the Fulfillment Center network.Key job responsibilitiesKey Responsibilities: . You should have very good accounting knowledge. . You should be proficient in SQL and have expert knowledge in running complex queries. . You should be proficient in Advance Excel Skills like Pivot, Lookups, handling huge data bases . You should be able to run Macros for various excel models . You should have expert knowledge about Accounts Payable . You should have excellent analytical skills and detail oriented . You should have very good written and oral communication  You should have flair for problem solving . You should be able to prepare reports from huge databases, do Variance Analysis with plan and last year. . You should be able to make reconciliations of reports with books. . You should be responsible for the functions assigned to you within accounts payable . You Maintain Accuracy levels of above 98 % on whatever process assigned . You should be able to maintain the productivity target set . You be able to maintain the compliance related things assigned/informed to you . You should be working with the functional leaders and other internal groups to build scalable processes . You should be collecting and analyzing quantitative data . You should be communicating results to business leaders with Finance, Accounting, Operations , Retail and Retail Finance team Basic Qualifications :Basic Qualifications:. Bachelors or Masters in Finance/Accounting as Major Subject or CA Inter qualified . Strong knowledge of Outlook, Word and Excel or similar desktop applications . Excellent in communication skills - written/verbal . Has demonstrated ability to work/lead as a team . Strong ability to take initiative and self-start when necessary . Proven ability to develop new ideas and creative solutions . Proven ability to work successfully in an ambiguous environment . Proven ability to meet tight deadlines and prioritize workloadPreferred Qualifications :Preferred Qualifications:. Bachelors or Masters in Finance/Accounting as Major Subject . Experienced in Accounts Payable in a BPO outfit (3-4 years) . Strong knowledge of Outlook, Word and Excel or similar desktop applications"
118,Bank Manager Operations Jobs - Canada / UK / UAE / Gulf,Enhances Visa Immigration Private Limited,2-7 years,3000000 - 5000000 INR,"CALL & WHAT'S APP TO MS. Ankita-+91- 8178529686Monitor daily operations to ensure a free flow process, and also supervise the execution of daily tasks Develop and enforce sound policies and structures for the growth of the company Create a strong workforce by developing competent individuals in the banking operations team Oversee the processing of centralized loans and other banking activities to ensure due process, accuracy and accountability are followed Create and implement long term business plan to ensure continuity of business operations in the long run Ensure client data is protected from the public and secured against fraud by enforcing access rights and verification levels Develop financial back up plans to protect business operations in the event of major crises that could result in huge losses Collaborate with heads of other units to develop best practices for successful banking operations Delegate tasks to members of the operations team."
119,IPB DCO Support,Deutsche Bank,3-5 years,Not Specified,"Position OverviewGrade / Corporate Title: AssociateIn an ever-changing financial landscape within a global business model, the role of the Divisional Control Office has never been more important. A strong risk management culture helps to reinforce Deutsche Bank's resilience. The function identifies aggregates, manages and mitigates risk across the core activities of operational risk management, supporting the Deutsche IPBs strategies whilst protecting its capital and regulatory adherence. Become a member of our global team and network.Deutsche Bank's International Private Bank (IPB) is one of the preeminent private banks in the Eurozone and for family entrepreneurs worldwide. It serves around 3.4 million clients, including private clients, SME's and wealth management clients from more than 80 locations around the globe.What we'll offer youAs part of our flexible scheme, here are just some of the benefits that you'll enjoyBest in class leave policyGender neutral parental leaves100% reimbursement under child care assistance benefit (gender neutral)Flexible working arrangementsSponsorship for Industry relevant certifications and educationEmployee Assistance Program for you and your family membersComprehensive Hospitalization Insurance for you and your dependentsAccident and Term life InsuranceComplementary Health screening for 35 yrs. and aboveYour key responsibilities Support the Divisional Control Office (DCO) in proactively monitoring and reporting operational risk i.e., focus on early identification of systemic issues and risk trends through targeted analysisProduce clear and comprehensible reports and documentation to aid in effective operational risk management, while outlining estimates, input-value scenarios and assumptionsEnsure the follow-up of issues identified during the monitoring processVerifying the completeness, plausibility and timely processing of relevant informationSupport with implementation of new requirements (data, processes, methods)Considering, suggesting and applying methods to improve operational risk analysis and reporting to the DCO teamLiaise with other internal departments as needed and within responsibility and within the scope of standardized processesCommunication with stakeholders within the scope of the assigned tasksFamiliarize with policies, manuals and internal documentation, as well as management models pertaining to Deutsche IPB and Operational Risk ManagementAssist in the creation and maintenance of policies and procedure manuals which formalises the Operational Risk Management activities based on good business practices and existing supervisory expectationsCooperation with (partial) projects in line with the functional requirementEnhanced career opportunities possibleYour skills and experienceEducation and Experience:University degree, preferably in Finance, Business, Accounting, Economics, or Law or adequate backgroundFirst years of experience within banking industryExperience in project workCompetencies:Strong analytical skillsProficiency with Microsoft Office programs and tools e.g. Microsoft Word, PowerPoint and very strong commitment to Excel required, knowledge of other BI analysis tool is beneficialStrong work ethic and proven capacity to work effectively with minimum supervisionStrong communication, writing, analytical and organization skillsExcellent command of the English language (written and spoken)Personal Characteristics:Proactive attitude and self-initiative, ability to learn quicklyStrong Team Player skills as well as working independentlyEagerness to learn and adapt to new situationsFlexibility with respect to new tasks and the ability to work properly in stressful situationsDriven and able to handle day-to-day routine as well as cope with shifting priorities and changing responsibilities to meet needs and demandsService orientedHow we'll support youTraining and development to help you excel in your careerFlexible working to assist you balance your personal prioritiesCoaching and support from experts in your teamA culture of continuous learning to aid progressionA range of flexible benefits that you can tailor to suit your needsAbout us and our teamsPlease visit our company website for further information: Our values define the working environment we strive to create - diverse, supportive and welcoming of different views. We embrace a culture reflecting a variety of perspectives, insights and backgrounds to drive innovation. We build talented and diverse teams to drive business results and encourage our people to develop to their full potential. Talk to us about flexible work arrangements and other initiatives we offer.We promote good working relationships and encourage high standards of conduct and work performance. We welcome applications from talented people from all cultures, countries, races, genders, sexual orientations, disabilities, beliefs and generations and are committed to providing a working environment free from harassment, discrimination and retaliation.Click to find out more about diversity and inclusion at Deutsche Bank."
120,TCS hiring for Finance & Accounting Roles!,Tata Group,6-9 years,Not Specified,"Business Partner - C&FSM Analyst- Strong Cost Management Knowledge , accounting systems (i.e., EAS, ELD) and proven experience in accounting and or Chargeline creationBusiness Partner - C&FSM contract Analyst1.Strong proven experience in Gov't Reporting Requirements & execution of various contract types and Working through Acquire and Execute Processes. 6+ years of experience in Internal and Government Reporting (EVM and non EVM).Business Partner - C&FSM Lead/Analyst- Strong Cost Management Knowledge and proven experience in accounting and or Chargeline creationEstimating & Pricing -Functional Core Support- Experience as an Estimator or Finance Functional Analyst and Strong knowledge of rate and factor development and Tools: MS Office with Excel being priorityEstimating & Pricing -Airplane Change Estimating- Basic estimating acumen (e.g. Basis of Estimate, Check Fixtures, Risk Analysis etc.) and Ability to build a business case for decision making. Tools: MS Office with Excel being priority, SEEREstimating & Pricing - Invoicing- Ability to perform complex data reconciliation across different system platforms , Basic estimating acumen (e.g. Basis of Estimate, Check Fixtures, Risk Analysis etc.)Record to Report - Accountant- Experience with financial statements and reporting with Strong knowledge of accounting principles, account reconciliationRecord to Report - Accounting AnalystKnowledge of accounting systems (EAS, ELD) and related applications (EFBI/CaRMS, Cognos), Strong knowledge of accounting principles and Experienced in complex financial transactions for short and long term impact to business partners.FP&A - Individual Contributor- Strong knowledge of Accounting principles and proven experience in finance, accounting or related field, Knowledge of fixed asset accounting, leases, capital requirements and budget/cost management.Procurement Finance Analyst - Sourcing Knowledge of fixed asset accounting, leases, capital requirements and budget/cost management-, Ability to drive performance to plan through KPI development"
121,Urgent Job Opening For Airport Ground Staff & Cabin Crew,aviation job placement,0-1 years,Not Specified,"Dear Candidate, Greeting for the day! We are Hiring for the jobs for the position of Air Ticketing / Ground Staff / Cabin Crew / Maintenance Engineer/Airport ManagementInterested Candidate Send Resume Or Photo Directly On Whatsapp https://wa.me/918445249715SKILLS *Strong verbal communication skills *Excellent Personality Interview Timings:- 10 am to 6 pm Qualification: Any Under Grad/Graduated(Freshers) POSITION:- Air Ticketing / Ground Staff / Cabin Crew / technical SALARY:- 25K TO 40K + CAB + MEALS ADVANTAGES:- 1. OPPORTUNITY TO JOIN THE FASTEST GROWING ORGANIZATION. 2. AFTER COMPLETING 15-18 MONTHS YOU CAN APPLY IN ANY RESPECTIVE DEPT RELATED TO YOUR FIELD. 3. LUCRATIVE PACKAGES. other details Department:Airport / Airline /Ground Staff / Cabin Crew Industry:Aviation / Airline"
122,Finance & Accounting associate,Wells Fargo,4-7 years,Not Specified,"Job Description :About the RoleThe Finance & Accounting Associate will be part of Securities Valuation Forecasting workstream. This person has responsibility for actively working on capital forecasts in baseline and stress scenarios measuring the securities portfolio's impact from changes in other comprehensive income (OCI) and risk-weighted assets (RWA). A successful candidate will have a strong understanding of valuation techniques for core fixed income asset classes (particularly saucerization), regulatory requirements for stress testing, demonstrated experience with matrix management, , and strong partnership skillsResponsibilities.Work actively on the production of complex analytics and reporting to generate the forecasted other comprehensive income (OCI) and risk-weighted assets of the portfolio under baseline and other required scenarios, impacting capital expectations, risk appetite, and other key analyses..Contributing to Wells Fargo's interest rate risk management process through our contribution of forecasts under multiple scenarios to the Asset-Liability Management (ALCO) team.Managing our Regulatory Stress Testing (CCAR and MYFA) for the Investment Portfolio, along with the Internal Liquidity Stress Test (ILST) - both custom and WFC scenarios.Support on helping technological advancement of existing and new systems supporting valuation and related analytics as part of the migration to IP's new Advanced Data and Analytics platform..Actively working on updating the procedural Documents of the Process.Participate actively in supporting the adhoc requests received from US Stakeholders on re-cranking the projectsEssential QualificationsBachelor's, Master's degree in accounting, finance, or economics, business, or related field, or any equivalent combination of education and 4+ years of experience requiredPrior experience analyzing, modeling, valuing and forecasting fixed income securities across multiple asset classes and scenariosStrong analytical ability accompanied with impeccable reputation for integrity, accuracy, consistency, big picture orientation and business acumenHighly motivated team player and a self-starter who is accustomed to working in complex organizations, partnering with a diverse group of stakeholders, and achieving resultsAbility to build effective business partnerships and manage multiple competing priorities in an ever-changing environment. Willingness to work beyond standard business hours.Strong analytical skills with high attention to detail and accuracyExperience in Process / Business TransformationAdvanced Microsoft Office (Word, Excel, Outlook and PowerPoint) skillsExcellent verbal, written, and interpersonal communication skillsStrong time management skills and ability to meet deadlinesDesired QualificationsAbility to work effectively in a team environment and across all organizational levels, where flexibility, collaboration, and adaptability are importantIn-depth understanding of fixed-income products including mortgage-backed securities, structured products, municipal bonds, interest rate swaps and US Treasury bondsPassion for researching complex issues, distilling information into concise presentations and offering actionable resolutionsExperience with third party fixed income models (e.g. PolyPaths, QRM, ADCo, Bloomberg, Calypso)SQL abilityUnderstanding of the regulatory landscape for large financial institutionsWe Value DiversityAt Wells Fargo, we believe in diversity, equity and inclusion in the workplace accordingly, we welcome applications for employment from all qualified candidates, regardless of race, color, gender, national origin, religion, age, sexual orientation, gender identity, gender expression, genetic information, individuals with disabilities, pregnancy, marital status, status as a protected veteran or any other status protected by applicable law.Employees support our focus on building strong customer relationships balanced with a strong risk mitigating and compliance-driven culture which firmly establishes those disciplines as critical to the success of our customers and company. They are accountable for execution of all applicable risk programs (Credit, Market, Financial Crimes, Operational, Regulatory Compliance), which includes effectively following and adhering to applicable Wells Fargo policies and procedures, appropriately fulfilling risk and compliance obligations, timely and effective escalation and remediation of issues, and making sound risk decisions. There is emphasis on proactive monitoring, governance, risk identification and escalation, as well as making sound risk decisions commensurate with the business unit's risk appetite and all risk and compliance program requirements.Candidates applying to job openings posted in US:All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Candidates applying to job openings posted in Canada: Applications for employment are encouraged from all qualified candidates, including women, persons with disabilities, aboriginal peoples and visible minorities. Accommodation for applicants with disabilities is available upon request in connection with the recruitment process."
123,Accounting Assistant II,Amazon,3-4 years,Not Specified,"DESCRIPTIONJob summaryJob DescriptionAt Amazon, we strive to be Earth's most customer-centric company where people can find and discover anything they want to buy online. We hire the world's brightest minds, offering them an environment in which they can relentlessly improve the experience for customers. Innovation and creativity are built into the DNA of the company and are encouraged at all levels of employment. Every day we solve complex technical and business problems with ingenuity and simplicity. We're making history and the good news is we've only just begun. Amazon is looking for a Fin Ops Analyst for the FCs in South & North India . This role will have heavy impact and close business partnering with Operations teams, and will require interactions with Senior Managers within Operations and Finance. The position will partner with stakeholders such as the Operations business team, FP&A team as well as third party vendors. You will leverage your educational and applied work experience to lead initiatives to streamline planning/reporting, as well as billing within the Fulfillment Center network.Key job responsibilitiesKey Responsibilities: . You should have very good accounting knowledge. . You should be proficient in SQL and have expert knowledge in running complex queries. . You should be proficient in Advance Excel Skills like Pivot, Lookups, handling huge data bases . You should be able to run Macros for various excel models . You should have expert knowledge about Accounts Payable . You should have excellent analytical skills and detail oriented . You should have very good written and oral communication  You should have flair for problem solving . You should be able to prepare reports from huge databases, do Variance Analysis with plan and last year. . You should be able to make reconciliations of reports with books. . You should be responsible for the functions assigned to you within accounts payable . You Maintain Accuracy levels of above 98 % on whatever process assigned . You should be able to maintain the productivity target set . You be able to maintain the compliance related things assigned/informed to you . You should be working with the functional leaders and other internal groups to build scalable processes . You should be collecting and analyzing quantitative data . You should be communicating results to business leaders with Finance, Accounting, Operations , Retail and Retail Finance team BASIC QUALIFICATIONSBasic Qualifications:. Bachelors or Masters in Finance/Accounting as Major Subject or CA Inter qualified . Strong knowledge of Outlook, Word and Excel or similar desktop applications . Excellent in communication skills - written/verbal . Has demonstrated ability to work/lead as a team . Strong ability to take initiative and self-start when necessary . Proven ability to develop new ideas and creative solutions . Proven ability to work successfully in an ambiguous environment . Proven ability to meet tight deadlines and prioritize workloadPREFERRED QUALIFICATIONSPreferred Qualifications:. Bachelors or Masters in Finance/Accounting as Major Subject . Experienced in Accounts Payable in a BPO outfit (3-4 years) . Strong knowledge of Outlook, Word and Excel or similar desktop applications"
124,Operations Team Member-TREASURY OPERATIONS-Fund Accounting,Kotak Mahindra Bank Limited,1-2 years,Not Specified,"Uploading of Broker Contract Notes in system. . Uploading of Exchange Orders in system. . Confirmation of Clearing House Trades on Exchange. . Early Pay-In of Securities and Funds. . Margin Payment of Funds. . Processing instructions on NSDL. . Processing of Hand Delivery Trades. . Processing of Corporate Debt Trades. . Interacting with Brokers & Exchanges. . Sending reports to clients. . Processing of trades for PMS clients. . Processing of trades for FDI clients. . Processing Fund Transfer Instructions . Knowledge of Indian Capital Markets, SEBI & RBI Regulations. . Job requires at least 1-2 years experience preferably with Custody Services unit of any Bank."
